Index,Hora,Frecuencia Cardiaca,Frecuencia Respiratoria,Estado
767,12:31:20,0,18,En habitacion
768,12:31:32,0,18,En habitacion
769,12:31:45,75,15,En habitacion
770,12:31:59,75,63,En habitacion
771,12:32:11,75,63,En habitacion
772,12:32:24,80,13,En habitacion
773,12:32:38,80,13,En habitacion
774,12:32:51,0,0,En habitacion
775,12:33:03,0,0,En habitacion
776,12:33:15,0,0,En habitacion
777,12:33:27,0,0,En habitacion
778,12:33:39,0,58,En habitacion
779,12:33:54,0,58,En habitacion
780,12:34:08,0,58,En habitacion
781,12:34:23,69,58,En habitacion
782,12:34:36,0,0,En habitacion
783,12:34:49,0,0,En habitacion
784,12:35:01,75,0,En habitacion
785,12:35:13,75,0,En habitacion
786,12:35:25,75,0,En habitacion
787,12:35:37,75,0,En habitacion
788,12:35:48,75,0,En habitacion
789,12:36:01,75,0,En habitacion
790,12:36:15,0,0,En habitacion
791,12:36:26,0,20,En habitacion
792,12:36:38,0,20,En habitacion
793,12:36:51,130,20,En habitacion
794,12:37:03,130,20,En habitacion
795,12:37:18,130,20,En habitacion
796,12:37:29,130,20,En habitacion
797,12:37:41,130,20,En habitacion
798,12:37:54,0,0,Vacio
799,12:38:06,70,0,En habitacion
800,12:38:17,70,0,En habitacion
801,12:38:30,70,0,En habitacion
802,12:38:41,70,0,En habitacion
803,12:38:54,117,20,En habitacion
804,12:39:06,117,20,En habitacion
805,12:39:18,65,20,En habitacion
806,12:39:30,65,20,En habitacion
807,12:39:43,0,0,En habitacion
808,12:39:55,116,0,En habitacion
809,12:40:07,64,20,En habitacion
810,12:40:21,64,20,En habitacion
811,12:40:33,64,66,En habitacion
812,12:40:44,129,66,En habitacion
813,12:40:58,129,66,En habitacion
814,12:41:09,129,66,En habitacion
815,12:41:21,129,60,En habitacion
816,12:41:33,129,60,En habitacion
817,12:41:46,114,60,En habitacion
818,12:41:59,114,60,En habitacion
819,12:42:11,62,60,En habitacion
820,12:42:21,114,20,En habitacion
821,12:42:33,63,20,En habitacion
822,12:42:45,63,20,En habitacion
823,12:42:58,63,68,En habitacion
824,12:43:10,126,0,En habitacion
825,12:43:22,70,0,En habitacion
826,12:43:36,79,21,En habitacion
827,12:43:50,134,19,En habitacion
828,12:44:01,134,66,En habitacion
829,12:44:14,134,66,En habitacion
830,12:44:26,134,66,En habitacion
831,12:44:38,70,66,En habitacion
832,12:44:50,0,0,En habitacion
833,12:45:02,72,0,En habitacion
834,12:45:14,84,11,En habitacion
835,12:45:26,84,12,En habitacion
836,12:45:38,84,15,En habitacion
837,12:45:51,84,65,En habitacion
838,12:46:03,84,65,En habitacion
839,12:46:14,84,65,En habitacion
840,12:46:27,76,0,Vacio
841,12:46:39,0,0,En habitacion
842,12:46:51,134,0,En habitacion
843,12:47:09,82,17,En habitacion
844,12:47:21,82,17,En habitacion
845,12:47:33,82,12,En habitacion
846,12:47:44,82,12,En habitacion
847,12:47:56,66,12,En habitacion
848,12:48:08,62,15,En habitacion
849,12:48:20,0,0,En habitacion
850,12:48:33,0,0,En habitacion
851,12:48:47,0,0,En habitacion
852,12:48:58,85,17,En habitacion
853,12:49:10,133,16,En habitacion
854,12:49:22,133,16,En habitacion
855,12:49:34,133,16,En habitacion
856,12:49:45,133,16,En habitacion
857,12:49:57,116,0,En habitacion
858,12:50:09,64,11,En habitacion
859,12:50:21,64,11,En habitacion
860,12:50:33,0,11,En habitacion
861,12:50:47,0,11,En habitacion
862,12:50:58,70,15,En habitacion
863,12:51:10,70,17,En habitacion
864,12:51:21,70,0,En habitacion
865,12:51:33,70,0,En habitacion
866,12:51:45,69,0,En habitacion
867,12:51:59,69,0,En habitacion
868,12:52:10,69,0,En habitacion
869,12:52:24,69,0,En habitacion
870,12:52:35,79,0,En habitacion
871,12:52:47,85,15,En habitacion
872,12:52:59,85,15,En habitacion
873,12:53:12,85,15,En habitacion
874,12:53:25,0,0,En habitacion
875,12:53:36,0,0,En habitacion
876,12:53:47,0,0,En habitacion
877,12:53:58,0,12,En habitacion
878,12:54:10,0,12,En habitacion
879,12:54:23,0,59,En habitacion
880,12:54:35,0,11,En habitacion
881,12:54:48,73,16,En habitacion
882,12:54:59,73,18,En habitacion
883,12:55:11,0,0,En habitacion
884,12:55:23,0,0,En habitacion
885,12:55:35,0,17,En habitacion
886,12:55:49,69,16,En habitacion
887,12:56:01,69,14,En habitacion
888,12:56:12,69,14,En habitacion
889,12:56:23,69,14,En habitacion
890,12:56:34,69,14,En habitacion
891,12:56:47,0,0,En habitacion
892,12:57:00,0,0,En habitacion
893,12:57:12,0,0,En habitacion
894,12:57:23,78,63,En habitacion
895,12:57:35,78,63,En habitacion
896,12:57:46,72,63,En habitacion
897,12:58:00,129,66,En habitacion
898,12:58:13,129,66,En habitacion
899,12:58:26,129,66,En habitacion
900,12:58:38,0,0,En habitacion
901,12:58:50,132,0,En habitacion
902,12:59:01,132,0,En habitacion
903,12:59:13,132,56,En habitacion
904,12:59:27,132,10,En habitacion
905,12:59:39,72,14,En habitacion
906,12:59:52,72,14,En habitacion
907,13:00:04,72,14,En habitacion
908,13:00:16,72,14,En habitacion
909,13:00:27,72,14,En habitacion
910,13:00:38,72,68,En habitacion
911,13:00:50,72,68,En habitacion
912,13:01:03,79,16,En habitacion
913,13:01:14,135,18,En habitacion
914,13:01:28,83,17,En habitacion
915,13:01:42,83,17,En habitacion
916,13:01:54,83,19,En habitacion
917,13:02:06,83,21,En habitacion
918,13:02:17,73,69,En habitacion
919,13:02:30,73,69,En habitacion
920,13:02:43,68,15,En habitacion
921,13:02:55,120,16,En habitacion
922,13:03:07,69,16,En habitacion
923,13:03:21,69,16,En habitacion
924,13:03:35,69,16,En habitacion
925,13:03:46,0,0,En habitacion
926,13:03:57,0,0,En habitacion
927,13:04:10,81,14,En habitacion
928,13:04:24,81,14,En habitacion
929,13:04:36,78,13,En habitacion
930,13:04:48,78,13,En habitacion
931,13:05:01,74,14,En habitacion
932,13:05:14,74,14,En habitacion
933,13:05:26,0,0,En habitacion
934,13:05:42,65,0,En habitacion
935,13:05:54,117,10,En habitacion
936,13:06:06,77,10,En habitacion
937,13:06:17,77,16,En habitacion
938,13:06:28,77,16,En habitacion
939,13:06:40,77,22,En habitacion
940,13:06:53,77,22,En habitacion
941,13:07:04,0,0,En habitacion
942,13:07:16,0,0,En habitacion
943,13:07:29,0,0,En habitacion
944,13:07:41,0,0,En habitacion
945,13:07:53,75,17,En habitacion
946,13:08:05,85,162,En habitacion
947,13:08:17,85,66,En habitacion
948,13:08:29,85,19,En habitacion
949,13:08:42,138,0,En habitacion
950,13:08:54,90,69,En habitacion
951,13:09:06,85,21,En habitacion
952,13:09:18,85,21,En habitacion
953,13:09:30,85,21,En habitacion
954,13:09:44,86,18,En habitacion
955,13:09:56,86,18,En habitacion
956,13:10:09,89,18,En habitacion
957,13:10:21,84,18,En habitacion
958,13:10:33,0,0,En habitacion
959,13:10:45,0,0,En habitacion
960,13:10:57,0,0,En habitacion
961,13:11:10,64,66,En habitacion
962,13:11:22,64,66,En habitacion
963,13:11:33,64,66,En habitacion
964,13:11:45,0,66,En habitacion
965,13:11:57,0,66,En habitacion
966,13:12:09,0,66,En habitacion
967,13:12:22,0,0,En habitacion
968,13:12:33,0,0,En habitacion
