Index,Hora,Frecuencia Cardiaca,Frecuencia Respiratoria,Estado
776,12:58:32,0,0,Vacio
777,12:58:44,0,0,Vacio
778,12:58:56,0,0,Vacio
779,12:59:08,0,0,Vacio
780,12:59:21,0,0,Vacio
781,12:59:34,0,0,Vacio
782,12:59:45,0,0,Vacio
783,12:59:57,0,0,Vacio
784,13:00:09,0,0,Vacio
785,13:00:23,0,0,Vacio
786,13:00:35,0,0,Vacio
787,13:00:46,0,0,Vacio
788,13:00:57,0,0,Vacio
789,13:01:11,0,0,Vacio
790,13:01:25,0,0,Vacio
791,13:01:38,86,0,En habitacion
792,13:01:50,70,16,En habitacion
793,13:02:03,70,66,En habitacion
794,13:02:16,0,66,En habitacion
795,13:02:30,0,66,En habitacion
796,13:02:42,0,68,En habitacion
797,13:02:55,0,19,En habitacion
798,13:03:07,133,19,En habitacion
799,13:03:22,81,64,En habitacion
800,13:03:34,81,64,En habitacion
801,13:03:46,81,64,En habitacion
802,13:03:59,52,0,En habitacion
803,13:04:11,52,0,En habitacion
804,13:04:23,52,0,En habitacion
805,13:04:35,52,0,En habitacion
806,13:04:47,52,0,En habitacion
807,13:04:59,0,0,Vacio
808,13:05:11,0,0,Vacio
809,13:05:24,0,0,Vacio
810,13:05:36,0,0,Vacio
811,13:05:49,0,0,Vacio
812,13:06:01,0,0,En habitacion
813,13:06:13,0,0,En habitacion
814,13:06:25,0,0,En habitacion
815,13:06:36,0,0,En habitacion
816,13:06:48,0,0,En habitacion
817,13:07:00,0,0,En habitacion
818,13:07:12,0,0,En habitacion
819,13:07:24,0,0,En habitacion
820,13:07:37,0,0,En habitacion
821,13:07:49,0,0,Vacio
822,13:08:00,0,0,Vacio
823,13:08:12,0,0,Vacio
824,13:08:24,0,0,Vacio
825,13:08:37,0,0,Vacio
826,13:08:49,0,0,Vacio
827,13:09:03,0,0,Vacio
828,13:09:17,0,0,Vacio
829,13:09:30,0,0,Vacio
830,13:09:42,0,0,Vacio
831,13:09:55,0,0,Vacio
832,13:10:07,0,0,Vacio
833,13:10:19,0,0,Vacio
834,13:10:32,0,0,Vacio
835,13:10:44,0,0,Vacio
836,13:10:56,0,0,Vacio
837,13:11:09,0,0,Vacio
838,13:11:22,0,0,Vacio
839,13:11:34,0,0,Vacio
840,13:11:48,0,0,Vacio
841,13:12:00,0,0,Vacio
842,13:12:12,0,0,Vacio
843,13:12:25,0,0,Vacio
844,13:12:36,0,0,Vacio
845,13:12:50,0,0,Vacio
846,13:13:02,0,0,Vacio
847,13:13:15,0,0,Vacio
848,13:13:27,0,0,Vacio
849,13:13:42,0,0,Vacio
850,13:13:54,0,0,Vacio
851,13:14:07,0,0,Vacio
852,13:14:19,0,0,Vacio
853,13:14:32,0,0,Vacio
854,13:14:44,0,0,Vacio
855,13:14:57,0,0,Vacio
856,13:15:08,0,0,Vacio
857,13:15:20,0,0,Vacio
858,13:15:33,0,0,Vacio
859,13:15:45,0,0,Vacio
860,13:15:57,0,0,Vacio
861,13:16:10,0,0,Vacio
862,13:16:22,0,0,Vacio
863,13:16:40,0,0,Vacio
864,13:16:58,88,0,En habitacion
865,13:17:12,128,17,En habitacion
866,13:17:26,128,17,En habitacion
867,13:17:40,128,17,En habitacion
868,13:17:52,76,17,En habitacion
869,13:18:05,76,17,En habitacion
870,13:18:18,76,17,En habitacion
871,13:18:31,0,0,Vacio
872,13:18:44,0,0,Vacio
873,13:18:57,0,0,En habitacion
874,13:19:11,0,0,En habitacion
875,13:19:24,0,0,En habitacion
876,13:19:37,0,0,En habitacion
877,13:19:51,0,0,En habitacion
878,13:20:04,80,12,En habitacion
879,13:20:15,80,12,En habitacion
880,13:20:28,78,128,En habitacion
881,13:20:44,0,12,En habitacion
882,13:21:02,129,12,En habitacion
883,13:21:15,129,12,En habitacion
884,13:21:29,129,12,En habitacion
885,13:21:42,129,12,En habitacion
886,13:21:55,90,66,En habitacion
887,13:22:08,90,16,En habitacion
888,13:22:19,0,0,En habitacion
889,13:22:32,0,0,En habitacion
890,13:22:46,0,0,En habitacion
891,13:22:58,0,0,En habitacion
892,13:23:11,0,0,En habitacion
893,13:23:28,0,0,En habitacion
894,13:23:41,140,25,En habitacion
